Start Time	End Time	Transportation Mode
2009/07/24 00:19:32	2009/07/24 00:29:07	bus
2009/07/24 03:51:11	2009/07/24 03:55:59	subway
2009/07/24 13:57:24	2009/07/24 14:23:49	taxi
2009/07/25 01:42:40	2009/07/25 01:53:00	bus
2009/07/25 02:32:22	2009/07/25 02:33:36	subway
2009/07/25 04:01:56	2009/07/25 04:08:30	subway
2009/07/25 07:09:50	2009/07/25 07:37:43	taxi
2009/07/26 01:15:03	2009/07/26 01:25:06	taxi
2009/07/26 03:54:13	2009/07/26 04:10:02	taxi
2009/07/26 04:13:00	2009/07/26 08:50:26	taxi
2009/07/26 10:22:00	2009/07/26 10:51:42	bus
2009/07/27 00:33:10	2009/07/27 00:43:13	bus
2009/07/27 10:37:43	2009/07/27 11:16:35	bus
2009/07/28 00:07:16	2009/07/28 00:24:48	bus
2009/07/28 14:08:04	2009/07/28 14:09:54	bus
2009/07/29 00:26:29	2009/07/29 00:35:43	bus
2009/07/29 11:42:34	2009/07/29 12:16:39	bus
2009/07/30 00:23:33	2009/07/30 00:31:37	bus
2009/08/01 01:32:46	2009/08/01 01:48:33	taxi
2009/08/01 03:59:33	2009/08/01 04:33:45	bus
2009/08/01 07:42:31	2009/08/01 07:46:50	bus
2009/08/02 01:16:00	2009/08/02 01:28:11	taxi
2009/08/02 03:18:08	2009/08/02 03:35:11	taxi
2009/08/03 00:19:30	2009/08/03 00:29:20	bus
2009/08/03 10:52:18	2009/08/03 11:23:19	bus
2009/08/04 00:22:23	2009/08/04 00:32:26	bus
2009/08/04 12:07:39	2009/08/04 12:36:50	car
2009/08/05 00:43:40	2009/08/05 00:52:10	bus
2009/08/05 13:16:54	2009/08/05 13:20:35	bus
2009/08/06 00:34:00	2009/08/06 00:43:38	bus
2009/08/06 13:22:05	2009/08/06 13:25:43	bus
2009/08/07 00:24:06	2009/08/07 00:29:43	bus
2009/08/07 10:24:17	2009/08/07 10:30:17	bus
2009/08/08 00:48:59	2009/08/08 01:02:00	taxi
2009/08/08 03:09:26	2009/08/08 03:47:05	bus
2009/08/08 06:30:03	2009/08/08 06:50:36	bus
2009/08/08 10:28:56	2009/08/08 10:35:49	taxi
2009/08/08 11:05:06	2009/08/08 11:18:55	taxi
2009/08/10 00:33:55	2009/08/10 00:44:00	bus
2009/08/10 13:34:54	2009/08/10 13:38:49	bus
2009/08/10 22:55:45	2009/08/10 23:04:22	bus
2009/08/11 13:07:44	2009/08/11 13:11:23	bus
2009/08/12 00:15:32	2009/08/12 00:26:30	bus
2009/08/12 12:38:59	2009/08/12 12:43:19	bus
2009/08/13 00:12:57	2009/08/13 00:24:18	bus
2009/08/13 12:25:05	2009/08/13 12:31:33	bus
2009/08/14 01:29:32	2009/08/14 01:40:32	bus
2009/08/16 01:46:29	2009/08/16 02:04:27	taxi
2009/08/16 05:19:33	2009/08/16 05:36:46	bus
2009/08/16 08:06:07	2009/08/16 08:11:43	car
2009/08/16 09:06:06	2009/08/16 09:22:13	taxi
2009/08/17 01:29:35	2009/08/17 01:41:47	bus
2009/08/17 13:35:59	2009/08/17 13:39:05	bus
2009/08/18 11:54:12	2009/08/18 12:21:29	car
2009/08/19 00:28:02	2009/08/19 00:41:17	bus
2009/08/19 13:05:19	2009/08/19 13:11:53	bus
2009/08/20 00:59:40	2009/08/20 01:10:39	bus
2009/08/20 09:17:50	2009/08/20 09:39:52	bus
2009/08/21 00:17:44	2009/08/21 00:27:30	bus
2009/08/21 14:34:20	2009/08/21 14:54:17	taxi
2009/08/22 00:35:54	2009/08/22 00:46:58	taxi
2009/08/22 05:11:37	2009/08/22 05:33:22	taxi
2009/08/23 00:57:38	2009/08/23 01:08:55	taxi
2009/08/23 02:21:56	2009/08/23 08:32:18	car
2009/08/23 09:43:46	2009/08/23 10:09:24	taxi
2009/08/24 00:18:05	2009/08/24 00:30:54	bus
2009/08/24 11:56:01	2009/08/24 11:59:21	bus
2009/08/25 00:29:07	2009/08/25 00:42:13	bus
2009/08/25 12:05:50	2009/08/25 12:31:17	car
2009/08/26 13:04:23	2009/08/26 13:10:52	bus
2009/08/27 00:18:49	2009/08/27 00:28:11	bus
2009/08/28 15:21:52	2009/08/28 15:38:08	taxi
2009/08/29 02:20:28	2009/08/29 02:37:50	taxi
2009/08/29 03:25:32	2009/08/29 03:31:14	bus
2009/08/29 06:50:53	2009/08/29 07:20:26	taxi
2009/08/30 01:32:18	2009/08/30 01:52:04	taxi
2009/08/30 05:28:53	2009/08/30 05:33:56	subway
2009/08/30 10:38:52	2009/08/30 11:08:19	taxi
2009/08/31 00:33:47	2009/08/31 00:43:23	bus
2009/09/01 00:24:17	2009/09/01 00:34:41	bus
2009/09/01 13:16:29	2009/09/01 13:33:36	taxi
2009/09/02 00:55:54	2009/09/02 01:04:00	bus
2009/09/02 13:03:58	2009/09/02 13:15:18	bus
2009/09/03 04:01:08	2009/09/03 08:43:40	taxi
2009/09/04 00:27:35	2009/09/04 00:43:10	bus
2009/09/04 12:39:19	2009/09/04 12:42:50	bus
2009/09/05 02:04:09	2009/09/05 02:21:24	taxi
2009/09/05 04:10:26	2009/09/05 04:16:14	bus
2009/09/05 08:29:18	2009/09/05 08:53:08	car
2009/09/07 00:38:19	2009/09/07 00:56:43	bus
2009/09/08 12:13:30	2009/09/08 12:34:19	car
2009/09/09 00:49:52	2009/09/09 00:59:46	bus
2009/09/10 00:21:30	2009/09/10 00:40:04	bus
2009/09/10 13:06:39	2009/09/10 13:34:44	taxi
2009/09/11 00:35:53	2009/09/11 00:46:37	bus
2009/09/11 13:17:09	2009/09/11 13:44:15	taxi
2009/09/12 01:12:06	2009/09/12 01:29:03	taxi
2009/09/12 02:57:11	2009/09/12 03:16:32	taxi
2009/09/13 02:03:34	2009/09/13 02:38:47	bus
2009/09/13 12:27:47	2009/09/13 12:44:10	taxi
2009/09/14 00:43:28	2009/09/14 00:52:31	bus
2009/09/14 13:04:23	2009/09/14 13:10:57	bus
2009/09/14 23:56:04	2009/09/15 00:03:57	bus
2009/09/15 12:05:16	2009/09/15 12:31:18	car
2009/09/16 00:14:34	2009/09/16 00:27:55	bus
2009/09/16 04:03:16	2009/09/16 04:05:54	subway
2009/09/16 05:15:46	2009/09/16 05:48:35	taxi
2009/09/16 09:50:40	2009/09/16 10:20:01	taxi
2009/09/17 01:01:47	2009/09/17 01:08:51	bus
2009/09/17 13:24:08	2009/09/17 13:27:16	bus
2009/09/18 00:10:58	2009/09/18 00:23:28	bus
2009/09/18 12:54:23	2009/09/18 13:02:41	bus
2009/09/19 02:50:10	2009/09/19 04:34:30	taxi
2009/09/20 04:29:35	2009/09/20 04:49:25	taxi
2009/09/21 00:07:42	2009/09/21 00:19:37	bus
2009/09/21 13:49:45	2009/09/21 13:52:51	bus
2009/09/22 00:28:39	2009/09/22 00:37:28	bus
2009/09/22 12:06:31	2009/09/22 12:34:03	car
2009/09/23 00:24:21	2009/09/23 00:33:17	bus
2009/09/23 12:32:52	2009/09/23 12:39:13	bus
2009/09/24 00:32:15	2009/09/24 00:41:11	bus
2009/09/24 13:35:42	2009/09/24 13:39:06	bus
2009/09/25 00:12:42	2009/09/25 00:21:52	bus
2009/09/25 13:34:38	2009/09/25 13:58:19	taxi
2009/09/26 00:54:09	2009/09/26 01:09:17	taxi
2009/09/26 23:23:15	2009/09/26 23:37:58	bus
2009/09/27 04:09:39	2009/09/27 04:23:38	taxi
2009/09/27 08:35:34	2009/09/27 09:03:35	bus
2009/09/28 00:17:05	2009/09/28 00:29:35	bus
2009/11/10 13:24:15	2009/11/10 13:38:14	taxi
2009/11/11 01:12:08	2009/11/11 01:17:14	subway
2009/11/11 12:05:39	2009/11/11 12:17:04	car
2009/11/20 02:32:59	2009/11/20 02:58:19	bus
2009/11/20 13:28:11	2009/11/20 13:40:04	taxi
2009/11/21 10:12:36	2009/11/21 10:45:41	taxi
2009/11/22 04:11:25	2009/11/22 04:21:23	bus
2009/11/22 05:39:18	2009/11/22 05:46:18	taxi
2009/11/22 07:26:25	2009/11/22 07:30:18	taxi
2009/12/12 02:40:28	2009/12/12 10:59:12	car
2009/12/24 02:43:34	2009/12/24 11:55:37	car
2009/12/29 01:43:44	2009/12/29 01:47:51	bus
2009/12/29 01:59:47	2009/12/29 02:02:17	bus
2009/12/29 11:41:22	2009/12/29 11:46:21	bus
2010/01/07 11:38:56	2010/01/07 12:03:55	car
2010/01/10 23:00:00	2010/01/11 15:59:00	car
2010/01/12 23:00:00	2010/01/13 15:59:00	car
2010/01/13 23:00:00	2010/01/14 15:59:00	car
2010/01/17 23:00:00	2010/01/18 15:59:00	car
2010/01/18 23:00:00	2010/01/19 15:59:00	car
2010/01/19 23:00:00	2010/01/20 15:59:00	car
2010/01/20 23:00:00	2010/01/21 15:59:00	car
2010/01/21 23:00:00	2010/01/22 15:59:00	car
2010/01/24 23:00:00	2010/01/25 15:59:00	car
2010/01/25 23:00:00	2010/01/26 15:59:00	car
2010/01/26 23:00:00	2010/01/27 15:59:00	car
2010/01/27 23:00:00	2010/01/28 15:59:00	car
2010/01/28 23:00:00	2010/01/29 15:59:00	car
2010/01/30 13:44:42	2010/01/30 14:04:39	car
2010/01/31 22:00:00	2010/02/01 15:59:00	car
2010/02/02 22:00:00	2010/02/03 15:59:00	car
2010/02/03 22:00:00	2010/02/04 15:59:00	car
2010/02/11 23:00:00	2010/02/12 15:59:00	car
2010/02/14 23:00:00	2010/02/15 15:59:00	car
2010/02/19 23:00:00	2010/02/20 15:59:00	car
2010/02/23 09:46:36	2010/02/23 09:59:11	taxi
